A/New_York/09/2021	2021-12-06	h3n2_flu	North America	United States	Human	EPI_ISL_8636628	Centers for Disease Control and Prevention	New York State Department of Health
A/North_Carolina/08/2021	2021-12-01	h3n2_flu	North America	United States	Human	EPI_ISL_8636630	Centers for Disease Control and Prevention	North Carolina State Laboratory of Public Health
A/New_Jersey/03/2021	2021-12-17	h3n2_flu	North America	United States	Human	EPI_ISL_8636631	Centers for Disease Control and Prevention	New Jersey Department of Health & Senior Services
A/Virginia/03/2021	2021-12-01	h3n2_flu	North America	United States	Human	EPI_ISL_8636632	Centers for Disease Control and Prevention	Virginia Division of Consolidated Laboratories
A/District_Of_Columbia/09/2021	2021-12-07	h3n2_flu	North America	United States	Human	EPI_ISL_8636662	Centers for Disease Control and Prevention	DC Public Health Lab
A/Connecticut/07/2021	2021-12-09	h3n2_flu	North America	United States	Human	EPI_ISL_8636663	Centers for Disease Control and Prevention	Connecticut Department. of Public Health
A/Panama/M112069/2021	2021-12-06	h3n2_flu	North America	Panama	Human	EPI_ISL_8808394	Centers for Disease Control and Prevention	Instituto Conmemorativo Gorgas de Estudios de la Salud
A/Panama/M112067/2021	2021-12-06	h3n2_flu	North America	Panama	Human	EPI_ISL_8808395	Centers for Disease Control and Prevention	Instituto Conmemorativo Gorgas de Estudios de la Salud
A/Panama/M111603/2021	2021-12-03	h3n2_flu	North America	Panama	Human	EPI_ISL_8808397	Centers for Disease Control and Prevention	Instituto Conmemorativo Gorgas de Estudios de la Salud
A/Panama/M111599/2021	2021-12-04	h3n2_flu	North America	Panama	Human	EPI_ISL_8808398	Centers for Disease Control and Prevention	Instituto Conmemorativo Gorgas de Estudios de la Salud
A/Panama/M112046/2021	2021-12-06	h3n2_flu	North America	Panama	Human	EPI_ISL_8808399	Centers for Disease Control and Prevention	Instituto Conmemorativo Gorgas de Estudios de la Salud
A/Panama/M112061/2021	2021-12-04	h3n2_flu	North America	Panama	Human	EPI_ISL_8808404	Centers for Disease Control and Prevention	Instituto Conmemorativo Gorgas de Estudios de la Salud
A/Panama/M112066/2021	2021-12-03	h3n2_flu	North America	Panama	Human	EPI_ISL_8808405	Centers for Disease Control and Prevention	Instituto Conmemorativo Gorgas de Estudios de la Salud
A/Panama/M111604/2021	2021-12-04	h3n2_flu	North America	Panama	Human	EPI_ISL_8808409	Centers for Disease Control and Prevention	Instituto Conmemorativo Gorgas de Estudios de la Salud
A/Panama/M111593/2021	2021-12-05	h3n2_flu	North America	Panama	Human	EPI_ISL_8808410	Centers for Disease Control and Prevention	Instituto Conmemorativo Gorgas de Estudios de la Salud
A/Mississippi/06/2021	2021-12-22	h3n2_flu	North America	United States	Human	EPI_ISL_9037660	Centers for Disease Control and Prevention	Mississippi Public Health Laboratory
A/California/32/2021	2021-12-09	h3n2_flu	North America	United States	Human	EPI_ISL_9037661	Centers for Disease Control and Prevention	California Department of Health Services
A/Michigan/27/2021	2021-12-25	h3n2_flu	North America	United States	Human	EPI_ISL_9388879	Centers for Disease Control and Prevention	Michigan Department of Community Health
A/Nebraska/11/2021	2021-12-24	h3n2_flu	North America	United States	Human	EPI_ISL_9388880	Centers for Disease Control and Prevention	Nebraska Public Health Lab
A/Tennessee/23/2021	2021-12-25	h3n2_flu	North America	United States	Human	EPI_ISL_9388881	Centers for Disease Control and Prevention	Tennessee Department of Health Laboratory-Nashville
A/Missouri/09/2021	2021-12-22	h3n2_flu	North America	United States	Human	EPI_ISL_9388882	Centers for Disease Control and Prevention	Missouri Department. of Health & Senior Services
A/North_Dakota/08/2021	2021-12-26	h3n2_flu	North America	United States	Human	EPI_ISL_9388883	Centers for Disease Control and Prevention	North Dakota Department of Health
A/South_Dakota/02/2022	2022-01-04	h3n2_flu	North America	United States	Human	EPI_ISL_9388884	Centers for Disease Control and Prevention	South Dakota Public Health Lab
A/South_Dakota/01/2022	2022-01-03	h3n2_flu	North America	United States	Human	EPI_ISL_9388885	Centers for Disease Control and Prevention	South Dakota Public Health Lab
A/South_Dakota/03/2022	2022-01-04	h3n2_flu	North America	United States	Human	EPI_ISL_9388886	Centers for Disease Control and Prevention	South Dakota Public Health Lab
A/New_York/01/2022	2022-01-03	h3n2_flu	North America	United States	Human	EPI_ISL_9388887	Centers for Disease Control and Prevention	New York State Department of Health
A/Florida/25/2021	2021-12-22	h3n2_flu	North America	United States	Human	EPI_ISL_9388888	Centers for Disease Control and Prevention	Florida Department of Health-Jacksonville
A/New_Hampshire/13/2021	2021-12-29	h3n2_flu	North America	United States	Human	EPI_ISL_9388889	Centers for Disease Control and Prevention	New Hampshire Public Health Laboratories
A/West_Virginia/03/2021	2021-12-17	h3n2_flu	North America	United States	Human	EPI_ISL_9388890	Centers for Disease Control and Prevention	West Virginia Office of Laboratory Services
A/Connecticut/08/2021	2021-12-17	h3n2_flu	North America	United States	Human	EPI_ISL_9388891	Centers for Disease Control and Prevention	Connecticut Department. of Public Health
A/West_Virginia/06/2021	2021-12-26	h3n2_flu	North America	United States	Human	EPI_ISL_9388892	Centers for Disease Control and Prevention	West Virginia Office of Laboratory Services
A/Virginia/08/2021	2021-12-21	h3n2_flu	North America	United States	Human	EPI_ISL_9388893	Centers for Disease Control and Prevention	Virginia Division of Consolidated Laboratories
A/Connecticut/09/2021	2021-12-22	h3n2_flu	North America	United States	Human	EPI_ISL_9388894	Centers for Disease Control and Prevention	Connecticut Department. of Public Health
A/Virginia/07/2021	2021-12-17	h3n2_flu	North America	United States	Human	EPI_ISL_9388895	Centers for Disease Control and Prevention	Virginia Division of Consolidated Laboratories
A/New_Jersey/05/2021	2021-12-13	h3n2_flu	North America	United States	Human	EPI_ISL_9388911	Centers for Disease Control and Prevention	New Jersey Department of Health & Senior Services
A/Delaware/14/2021	2021-12-24	h3n2_flu	North America	United States	Human	EPI_ISL_9388912	Centers for Disease Control and Prevention	Delaware Public Health Lab
A/West_Virginia/04/2021	2021-12-17	h3n2_flu	North America	United States	Human	EPI_ISL_9388913	Centers for Disease Control and Prevention	West Virginia Office of Laboratory Services
A/Florida/22/2021	2021-12-18	h3n2_flu	North America	United States	Human	EPI_ISL_9388914	Centers for Disease Control and Prevention	Florida Department of Health-Tampa
A/West_Virginia/05/2021	2021-12-22	h3n2_flu	North America	United States	Human	EPI_ISL_9388915	Centers for Disease Control and Prevention	West Virginia Office of Laboratory Services
A/Virginia/01/2022	2022-01-05	h3n2_flu	North America	United States	Human	EPI_ISL_9388916	Centers for Disease Control and Prevention	Virginia Division of Consolidated Laboratories
A/New_Jersey/04/2021	2021-12-09	h3n2_flu	North America	United States	Human	EPI_ISL_9388917	Centers for Disease Control and Prevention	New Jersey Department of Health & Senior Services
A/Florida/23/2021	2021-12-19	h3n2_flu	North America	United States	Human	EPI_ISL_9388918	Centers for Disease Control and Prevention	Florida Department of Health-Tampa
A/New_Hampshire/11/2021	2021-12-27	h3n2_flu	North America	United States	Human	EPI_ISL_9388919	Centers for Disease Control and Prevention	New Hampshire Public Health Laboratories
A/Florida/19/2021	2021-12-05	h3n2_flu	North America	United States	Human	EPI_ISL_9388920	Centers for Disease Control and Prevention	Florida Department of Health-Tampa
A/Florida/20/2021	2021-12-08	h3n2_flu	North America	United States	Human	EPI_ISL_9388921	Centers for Disease Control and Prevention	Florida Department of Health-Tampa
A/Tennessee/21/2021	2021-12-14	h3n2_flu	North America	United States	Human	EPI_ISL_9389005	Centers for Disease Control and Prevention	Tennessee Department of Health Laboratory-Nashville
A/Nebraska/12/2021	2021-12-27	h3n2_flu	North America	United States	Human	EPI_ISL_9389011	Centers for Disease Control and Prevention	Nebraska Public Health Lab
A/Nebraska/01/2022	2022-01-03	h3n2_flu	North America	United States	Human	EPI_ISL_9389013	Centers for Disease Control and Prevention	Nebraska Public Health Lab
A/Michigan/26/2021	2021-12-23	h3n2_flu	North America	United States	Human	EPI_ISL_9389027	Centers for Disease Control and Prevention	Michigan Department of Community Health
A/Tennessee/22/2021	2021-12-14	h3n2_flu	North America	United States	Human	EPI_ISL_9389034	Centers for Disease Control and Prevention	Tennessee Department of Health Laboratory-Nashville
A/North_Dakota/07/2021	2021-12-24	h3n2_flu	North America	United States	Human	EPI_ISL_9389035	Centers for Disease Control and Prevention	North Dakota Department of Health
A/Iowa/16/2021	2021-12-09	h3n2_flu	North America	United States	Human	EPI_ISL_9390592	Centers for Disease Control and Prevention	Iowa State Hygienic Laboratory
A/Rhode_Island/15/2021	2021-12-22	h3n2_flu	North America	United States	Human	EPI_ISL_9390593	Centers for Disease Control and Prevention	Rhode Island Department of Health
A/Florida/26/2021	2021-12-24	h3n2_flu	North America	United States	Human	EPI_ISL_9390594	Centers for Disease Control and Prevention	Florida Department of Health-Tampa
A/New_Hampshire/12/2021	2021-12-28	h3n2_flu	North America	United States	Human	EPI_ISL_9390595	Centers for Disease Control and Prevention	New Hampshire Public Health Laboratories
A/Delaware/13/2021	2021-12-23	h3n2_flu	North America	United States	Human	EPI_ISL_9390596	Centers for Disease Control and Prevention	Delaware Public Health Lab
A/Rhode_Island/16/2021	2021-12-23	h3n2_flu	North America	United States	Human	EPI_ISL_9390597	Centers for Disease Control and Prevention	Rhode Island Department of Health
A/New_Jersey/06/2021	2021-12-14	h3n2_flu	North America	United States	Human	EPI_ISL_9390598	Centers for Disease Control and Prevention	New Jersey Department of Health & Senior Services
A/Florida/24/2021	2021-12-21	h3n2_flu	North America	United States	Human	EPI_ISL_9390599	Centers for Disease Control and Prevention	Florida Department of Health-Jacksonville
A/New_York/02/2022	2022-01-04	h3n2_flu	North America	United States	Human	EPI_ISL_9390600	Centers for Disease Control and Prevention	New York State Department of Health
A/Delaware/12/2021	2021-12-20	h3n2_flu	North America	United States	Human	EPI_ISL_9390628	Centers for Disease Control and Prevention	Delaware Public Health Lab
A/Florida/27/2021	2021-12-25	h3n2_flu	North America	United States	Human	EPI_ISL_9390632	Centers for Disease Control and Prevention	Florida Department of Health-Jacksonville
A/New_York/03/2022	2022-01-09	h3n2_flu	North America	United States	Human	EPI_ISL_9390635	Centers for Disease Control and Prevention	New York State Department of Health
A/Florida/21/2021	2021-12-09	h3n2_flu	North America	United States	Human	EPI_ISL_9390639	Centers for Disease Control and Prevention	Florida Department of Health-Tampa
A/Alaska/12522/2021	2021-12-12	h3n2_flu	North America	United States	Human	EPI_ISL_9702039	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Alaska/12523/2021	2021-12-12	h3n2_flu	North America	United States	Human	EPI_ISL_9702040	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Alaska/12524/2021	2021-12-16	h3n2_flu	North America	United States	Human	EPI_ISL_9702041	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12525/2021	2021-12-14	h3n2_flu	North America	United States	Human	EPI_ISL_9702042	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12526/2021	2021-12-15	h3n2_flu	North America	United States	Human	EPI_ISL_9702043	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12527/2021	2021-12-15	h3n2_flu	North America	United States	Human	EPI_ISL_9702044	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12528/2021	2021-12-22	h3n2_flu	North America	United States	Human	EPI_ISL_9702045	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12529/2021	2021-12-22	h3n2_flu	North America	United States	Human	EPI_ISL_9702046	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12530/2021	2021-12-29	h3n2_flu	North America	United States	Human	EPI_ISL_9702047	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12531/2021	2021-12-28	h3n2_flu	North America	United States	Human	EPI_ISL_9702048	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Georgia/12532/2021	2021-12-07	h3n2_flu	North America	United States	Human	EPI_ISL_9702049	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Georgia/12533/2021	2021-12-08	h3n2_flu	North America	United States	Human	EPI_ISL_9702050	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Georgia/12534/2021	2021-12-08	h3n2_flu	North America	United States	Human	EPI_ISL_9702051	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Georgia/12535/2021	2021-12-10	h3n2_flu	North America	United States	Human	EPI_ISL_9702052	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Georgia/12536/2021	2021-12-13	h3n2_flu	North America	United States	Human	EPI_ISL_9702053	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Georgia/12537/2021	2021-12-13	h3n2_flu	North America	United States	Human	EPI_ISL_9702054	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Georgia/12538/2021	2021-12-16	h3n2_flu	North America	United States	Human	EPI_ISL_9702055	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Georgia/12539/2021	2021-12-16	h3n2_flu	North America	United States	Human	EPI_ISL_9702056	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Georgia/12540/2021	2021-12-20	h3n2_flu	North America	United States	Human	EPI_ISL_9702057	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Georgia/12541/2021	2021-12-22	h3n2_flu	North America	United States	Human	EPI_ISL_9702058	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Illiniois/12542/2021	2021-12-14	h3n2_flu	North America	United States	Human	EPI_ISL_9702059	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Louisiana/12543/2021	2021-12-16	h3n2_flu	North America	United States	Human	EPI_ISL_9702060	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Louisiana/12544/2021	2021-12-16	h3n2_flu	North America	United States	Human	EPI_ISL_9702061	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Louisiana/12545/2021	2021-12-22	h3n2_flu	North America	United States	Human	EPI_ISL_9702062	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Maryland/12546/2021	2021-12-09	h3n2_flu	North America	United States	Human	EPI_ISL_9702063	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Maryland/12547/2021	2021-12-15	h3n2_flu	North America	United States	Human	EPI_ISL_9702064	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Maryland/12548/2021	2021-12-15	h3n2_flu	North America	United States	Human	EPI_ISL_9702065	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Massachusetts/12549/2021	2021-12-14	h3n2_flu	North America	United States	Human	EPI_ISL_9702066	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Massachusetts/12550/2021	2021-12-20	h3n2_flu	North America	United States	Human	EPI_ISL_9702067	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Nebraska/12551/2021	2021-12-15	h3n2_flu	North America	United States	Human	EPI_ISL_9702068	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Nebraska/12552/2021	2021-12-21	h3n2_flu	North America	United States	Human	EPI_ISL_9702069	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/New_York/12553/2021	2021-12-16	h3n2_flu	North America	United States	Human	EPI_ISL_9702070	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/North_Dakota/12554/2021	2021-12-14	h3n2_flu	North America	United States	Human	EPI_ISL_9702071	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/North_Dakota/12555/2021	2021-12-23	h3n2_flu	North America	United States	Human	EPI_ISL_9702072	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Ohio/12556/2021	2021-12-10	h3n2_flu	North America	United States	Human	EPI_ISL_9702073	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Ohio/12557/2021	2021-12-27	h3n2_flu	North America	United States	Human	EPI_ISL_9702074	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Ohio/12558/2021	2021-12-27	h3n2_flu	North America	United States	Human	EPI_ISL_9702075	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Ohio/12559/2021	2021-12-28	h3n2_flu	North America	United States	Human	EPI_ISL_9702076	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Oklahoma/12560/2021	2021-12-13	h3n2_flu	North America	United States	Human	EPI_ISL_9702077	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Oklahoma/12561/2021	2021-12-13	h3n2_flu	North America	United States	Human	EPI_ISL_9702078	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Oklahoma/12562/2021	2021-12-14	h3n2_flu	North America	United States	Human	EPI_ISL_9702079	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Oklahoma/12563/2021	2021-12-20	h3n2_flu	North America	United States	Human	EPI_ISL_9702080	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12564/2021	2021-12-07	h3n2_flu	North America	United States	Human	EPI_ISL_9702081	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12565/2021	2021-12-07	h3n2_flu	North America	United States	Human	EPI_ISL_9702082	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12566/2021	2021-12-09	h3n2_flu	North America	United States	Human	EPI_ISL_9702083	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12567/2021	2021-12-13	h3n2_flu	North America	United States	Human	EPI_ISL_9702084	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12568/2021	2021-12-14	h3n2_flu	North America	United States	Human	EPI_ISL_9702085	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12569/2021	2021-12-14	h3n2_flu	North America	United States	Human	EPI_ISL_9702086	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12570/2021	2021-12-14	h3n2_flu	North America	United States	Human	EPI_ISL_9702087	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12571/2021	2021-12-15	h3n2_flu	North America	United States	Human	EPI_ISL_9702088	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12572/2021	2021-12-15	h3n2_flu	North America	United States	Human	EPI_ISL_9702089	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12573/2021	2021-12-20	h3n2_flu	North America	United States	Human	EPI_ISL_9702090	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12574/2021	2021-12-20	h3n2_flu	North America	United States	Human	EPI_ISL_9702091	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12575/2021	2021-12-22	h3n2_flu	North America	United States	Human	EPI_ISL_9702092	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/South_Carolina/12576/2021	2021-12-28	h3n2_flu	North America	United States	Human	EPI_ISL_9702093	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Texas/12577/2021	2021-12-09	h3n2_flu	North America	United States	Human	EPI_ISL_9702094	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Colorado/12584/2021	2021-12-17	h3n2_flu	North America	United States	Human	EPI_ISL_10862621	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Colorado/12585/2021	2021-12-23	h3n2_flu	North America	United States	Human	EPI_ISL_10862648	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12586/2021	2021-12-29	h3n2_flu	North America	United States	Human	EPI_ISL_10862666	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12587/2022	2022-01-06	h3n2_flu	North America	United States	Human	EPI_ISL_10862680	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12588/2022	2022-01-06	h3n2_flu	North America	United States	Human	EPI_ISL_10862681	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12589/2021	2021-12-28	h3n2_flu	North America	United States	Human	EPI_ISL_10862682	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12590/2022	2022-01-07	h3n2_flu	North America	United States	Human	EPI_ISL_10862683	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12591/2022	2022-01-10	h3n2_flu	North America	United States	Human	EPI_ISL_10862693	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Florida/12592/2022	2022-01-10	h3n2_flu	North America	United States	Human	EPI_ISL_10862719	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Missouri/12593/2022	2022-01-09	h3n2_flu	North America	United States	Human	EPI_ISL_10862723	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Missouri/12594/2022	2022-01-28	h3n2_flu	North America	United States	Human	EPI_ISL_10862724	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Missouri/12595/2022	2022-01-28	h3n2_flu	North America	United States	Human	EPI_ISL_10862725	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Nebraska/12596/2022	2022-01-13	h3n2_flu	North America	United States	Human	EPI_ISL_10862726	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/Nebraska/12597/2022	2022-01-25	h3n2_flu	North America	United States	Human	EPI_ISL_10862733	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/New_York/12598/2022	2022-01-13	h3n2_flu	North America	United States	Human	EPI_ISL_10862737	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/North_Dakota/12599/2022	2022-01-31	h3n2_flu	North America	United States	Human	EPI_ISL_10862750	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/North_Dakota/12600/2022	2022-01-31	h3n2_flu	North America	United States	Human	EPI_ISL_10862751	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/North_Dakota/12601/2022	2022-01-06	h3n2_flu	North America	United States	Human	EPI_ISL_10862752	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/North_Dakota/12602/2022	2022-01-07	h3n2_flu	North America	United States	Human	EPI_ISL_10862753	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/North_Dakota/12603/2022	2022-01-10	h3n2_flu	North America	United States	Human	EPI_ISL_10862757	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/North_Dakota/12604/2022	2022-01-07	h3n2_flu	North America	United States	Human	EPI_ISL_10862758	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/North_Dakota/12605/2022	2022-01-10	h3n2_flu	North America	United States	Human	EPI_ISL_10862810	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
A/North_Dakota/12607/2022	2022-01-10	h3n2_flu	North America	United States	Human	EPI_ISL_10862834	U.S. Air Force School of Aerospace Medicine	U.S. Air Force School of Aerospace Medicine 
